0,1,2,3,4,5
1732665600000,5451212.0,5730000.0,5410514.3,5652699.9,10.8160233
1732752000000,5653917.0,5696457.3,5584358.1,5637933.0,6.4732069
1732838400000,5636999.1,5800000.0,5618866.0,5715816.0,6.5007795
1732924800000,5715046.9,5719482.0,5660000.0,5669397.1,6.7004406
1733011200000,5669583.4,5735352.0,5633366.6,5702213.6,5.0045713
1733097600000,5704072.5,5777740.0,5557222.5,5635661.3,10.4556988
1733184000000,5633993.4,5675506.6,5509246.1,5625940.2,10.3642792
1733270400000,5623396.6,5777739.9,5536000.0,5741884.1,7.7226475
1733356800000,5740268.2,6091033.2,5321641.2,5643384.0,33.0849106
1733443200000,5658026.9,5917638.5,5618106.3,5781766.0,9.903238
1733529600000,5783001.2,5818835.0,5744278.6,5780512.9,4.045287
1733616000000,5773826.6,5849966.0,5750072.0,5841000.0,4.8845209
1733702400000,5841000.1,5845503.7,5500007.7,5710585.0,13.0486266
1733788800000,5709581.2,5726118.8,5506474.5,5631112.9,11.8056924
1733875200000,5636275.3,5914999.9,5594500.0,5859872.8,9.4748542
1733961600000,5866187.0,5968224.8,5792332.0,5852072.0,5.0738919
1734048000000,5845000.0,5964574.0,5800047.8,5939134.9,3.7625207
1734134400000,5938408.3,6000000.0,5902922.0,5971780.5,3.565105
1734220800000,5966326.0,6168708.2,5964431.0,6130000.0,6.9325523
1734307200000,6130000.3,6310000.0,6078179.0,6231395.5,10.4746256
1734393600000,6228952.2,6390000.0,6200034.0,6281294.7,8.7983087
1734480000000,6284495.2,6297993.9,5956099.3,5965545.2,11.9788168
1734566400000,5963506.0,6089848.8,5690202.7,5808888.0,12.9229235
1734652800000,5815375.0,5845000.0,5416241.2,5798226.1,18.5674558
1734739200000,5799966.0,5887164.7,5715068.0,5772825.9,7.0628847
1734825600000,5770908.3,5778307.0,5580890.0,5626918.8,5.5677493
1734912000000,5635114.1,5682044.0,5443606.0,5572400.0,9.1763968
1734998400000,5578215.5,5859336.9,5500325.2,5802564.9,8.9688016
1735084800000,5802350.3,5862942.0,5746735.0,5855322.7,4.52225
1735171200000,5853635.8,5880515.6,5560089.6,5610198.7,8.5911252
1735257600000,5618878.6,5678900.0,5460000.0,5514612.7,5.66
1735344000000,5512365.9,5591314.9,5501264.3,5571696.9,4.4148021
1735430400000,5571452.6,5572975.0,5425219.2,5463603.6,5.0502769
1735516800000,5462637.7,5541496.1,5341000.1,5446652.8,9.0400122
1735603200000,5432953.5,5585000.0,5374483.2,5427002.3,9.4969801
1735689600000,5425637.0,5504131.3,5386619.7,5476785.2,5.5249752
1735776000000,5474483.1,5675828.5,5467261.3,5624163.8,7.3929594
1735862400000,5624160.4,5769999.7,5602500.0,5729043.5,5.7068141
1735948800000,5728014.3,5756000.0,5702520.9,5737154.0,3.177018
1736035200000,5730620.6,5760000.0,5652779.4,5739561.6,3.7786488
1736121600000,5749966.0,5975909.0,5721659.6,5942548.0,10.5635916
1736208000000,5946698.0,5974564.8,5631214.7,5687578.1,8.52844
1736294400000,5711802.8,5711999.9,5451004.2,5589297.7,7.9528425
1736380800000,5587511.7,5602376.4,5380000.0,5438548.1,9.1397346
1736467200000,5441893.4,5630000.0,5436700.4,5561950.8,8.0041673
1736553600000,5562392.1,5564970.5,5505428.5,5514864.7,2.75244
1736640000000,5515307.2,5590573.1,5497777.7,5537940.0,3.3408278
1736726400000,5538095.5,5618539.7,5265157.3,5558910.5,10.4530982
1736812800000,5563787.0,5729622.9,5540346.9,5664077.5,7.4103799
1736899200000,5662604.5,5886023.0,5651731.5,5869500.0,8.9042757
1736985600000,5869500.0,5899676.1,5719663.5,5867050.7,5.4767193
1737072000000,5870349.0,6200197.2,5850631.1,6095604.2,10.0361115
1737158400000,6086203.1,6159466.0,6010000.1,6144051.0,6.5595395
1737244800000,6130390.1,6229995.0,5858829.7,5949809.5,10.3945032
1737331200000,5950264.1,6424000.2,5842184.3,5999993.2,16.0071499
1737417600000,5992000.0,6259952.1,5881935.7,6180508.0,9.3476424
1737504000000,6189955.0,6217500.0,6062541.7,6079628.7,4.2344792
1737590400000,6080111.1,6243029.0,5959697.9,6099492.0,10.4887476
1737676800000,6104764.1,6265615.4,6028589.6,6155476.7,6.4002264
1737763200000,6155120.7,6175433.6,6102500.0,6140447.3,2.5763654
1737849600000,6149583.8,6176862.0,6030000.0,6035000.0,2.432362
1737936000000,6046265.4,6085486.6,5748489.0,5979736.0,12.1855267
1738022400000,5984784.0,6070000.0,5878000.0,5935051.7,4.7675482
1738108800000,5935051.7,6136032.0,5932383.0,6067521.2,5.8739697
1738195200000,6064878.0,6206501.0,6035093.9,6118124.9,6.228811
1738281600000,6118124.9,6185697.0,5950000.0,6001398.0,5.7360772
1738368000000,5998260.3,6029442.6,5881480.3,5905542.1,4.1037863
1738454400000,5909585.6,5959500.0,5659500.0,5739793.0,8.6047593
1738540800000,5729351.0,6020000.0,5000000.0,5951580.6,19.1617304
1738627200000,5961479.5,5982647.9,5610042.0,5710074.0,6.8177465
1738713600000,5707147.1,5776999.9,5615500.0,5633867.0,4.3869736
1738800000000,5633867.0,5776381.2,5577618.6,5624595.0,4.9829816
1738886400000,5627228.2,5825000.0,5578538.0,5625613.5,6.8255131
1738972800000,5624265.3,5656219.2,5584444.4,5629842.3,2.8304502
1739059200000,5627992.0,5669500.0,5526463.5,5623392.6,3.1279943
1739145600000,5623392.6,5739236.0,5553037.4,5674240.2,5.9631492
1739232000000,5675862.0,5739224.8,5540000.0,5593179.8,5.5332985
1739318400000,5592620.4,5699000.0,5500000.0,5678472.4,5.2410841
1739404800000,5681215.5,5719999.9,5560000.0,5615745.7,4.437967
1739491200000,5620000.0,5728913.3,5597856.8,5657324.5,4.4284977
1739577600000,5656574.5,5682446.7,5638572.6,5671304.4,2.326136
1739664000000,5671561.1,5681161.5,5578099.0,5582727.7,2.5840819
1739750400000,5582727.6,5643064.1,5551008.0,5577878.7,3.9743277
1739836800000,5577878.7,5634592.4,5460000.0,5564129.5,6.4835016
1739923200000,5570000.0,5633000.0,5532008.1,5624697.9,4.0584293
1740009600000,5627003.1,5697523.4,5600100.1,5683264.8,5.8908279
1740096000000,5687077.6,5765000.0,5518219.9,5595770.5,5.9134352
1740182400000,5596872.7,5630798.6,5566489.1,5607552.0,2.856417
1740268800000,5609408.7,5615877.7,5533306.3,5594500.0,2.5951953
1740355200000,5594500.0,5609347.4,5310000.0,5313447.7,6.4433799
1740441600000,5318376.7,5381207.5,5001000.1,5154062.0,21.112876
1740528000000,5149121.4,5189248.1,4785000.0,4887877.5,10.2788735
1740614400000,4893094.4,5056982.9,4808261.3,4917638.9,6.6272338
1740700800000,4917292.5,4932306.6,4540848.3,4882605.3,11.9079243
1740787200000,4880806.9,5021718.9,4845011.8,4990472.9,5.8272484
1740873600000,4992588.3,5514842.4,4942013.8,5457747.4,17.0563921
1740960000000,5471501.3,5474042.5,4940033.5,4991707.8,8.7849597
1741046400000,4998929.0,5139239.8,4720000.0,5048568.8,11.102449
1741132800000,5048148.5,5241000.0,4984911.5,5214607.1,6.7979573
1741219200000,5216469.2,5321162.8,5061788.7,5174373.0,16.2144058
1741305600000,5176488.0,5245474.0,4891837.7,4998942.4,18.4352385
1741392000000,4994138.2,5000626.2,4920000.0,4975393.6,3.0301763
1741478400000,4972022.7,4996297.4,4643645.4,4679870.1,8.6261804
1741564800000,4678802.0,4839503.9,4473928.6,4541492.9,10.0548679
1741651200000,4542994.9,4799999.9,4428000.0,4757166.9,8.89397
1741737600000,4758518.9,4859998.2,4651501.5,4810581.9,6.1011004
1741824000000,4819528.5,4850823.8,4602249.1,4667193.8,5.5358157
1741910400000,4669045.3,4900000.0,4655000.1,4829642.4,3.6271905
1741996800000,4832191.1,4882396.9,4810088.1,4851510.3,2.3107561
1742083200000,4852598.0,4889970.3,4720402.6,4754709.1,3.0061796
1742169600000,4747260.6,4862549.1,4744605.2,4826501.3,4.0622079
1742256000000,4815555.0,4822966.4,4659156.1,4753544.3,4.981706
1742342400000,4753544.3,4989999.3,4738836.2,4964656.3,5.6496106
1742428800000,4968879.6,5000000.0,4805000.0,4824454.8,3.8935112
1742515200000,4829743.6,4867905.7,4780000.0,4830289.1,3.8793958
1742601600000,4828376.1,4855000.0,4810772.0,4825879.1,1.5490664
1742688000000,4825800.0,4947083.7,4815000.1,4944028.7,2.1986916
1742774400000,4938105.7,5099999.8,4906737.8,5026704.6,5.4296719
1742860800000,5023751.6,5093188.2,4958583.0,5035949.4,3.4675304
1742947200000,5040273.8,5095995.0,4970408.1,5028878.0,4.0329639
1743033600000,5030056.4,5068065.1,4937319.3,5016988.2,3.2018547
1743120000000,5021917.9,5034187.1,4810423.3,4850000.1,4.3955635
1743206400000,4854796.1,4874395.1,4700000.1,4751824.8,4.3987026
1743292800000,4749845.5,4809571.4,4691897.9,4733162.5,2.8208938
1743379200000,4736244.9,4808305.4,4660000.0,4729763.2,8.1440842
1743465600000,4722775.6,4868888.1,4704319.2,4840686.9,4.9432899
1743552000000,4840686.9,5043631.6,4714237.0,4723477.0,6.6801361
1743638400000,4719962.2,4806754.0,4645006.6,4751055.8,6.0679978
1743724800000,4752828.6,4840000.0,4673311.0,4797947.6,5.4561444
1743811200000,4792780.5,4818049.1,4739520.4,4800926.3,3.1164276
1743897600000,4806536.8,4817667.0,4442093.0,4503482.8,10.9700285
1743984000000,4505482.8,4664293.4,4288888.0,4556144.5,12.5224895
1744070400000,4554198.1,4649999.9,4400868.8,4413594.6,3.7442446
1744156800000,4400868.8,4799998.5,4307497.2,4747290.7,7.5882072
1744243200000,4744827.9,4750088.0,4520000.1,4579272.0,3.5533725
1744329600000,4579941.9,4821084.4,4540000.1,4780672.6,6.7589815
1744416000000,4781544.8,4918134.6,4741208.4,4896558.9,4.6211658
1744502400000,4892697.6,4926920.2,4768649.0,4801199.9,7.4798623
1744588800000,4804121.1,4915003.8,4787492.3,4833259.8,4.4470687
1744675200000,4835604.7,4922541.1,4770000.5,4778836.3,9.0243946
1744761600000,4779490.8,4861988.5,4730000.8,4779148.8,4.1592356
1744848000000,4777558.6,4865000.0,4760690.4,4845091.1,2.8752977
1744934400000,4847777.2,4849163.1,4805821.5,4822975.4,1.5979841
1745020800000,4821025.7,4877407.6,4800650.5,4849828.6,1.2482539
1745107200000,4848502.0,4872007.3,4800000.0,4850194.1,1.9116679
1745193600000,4853804.0,5029995.0,4851406.0,4973673.1,6.0138086
1745280000000,4975359.6,5325809.4,4957567.7,5305741.6,12.7578795
1745366400000,5309436.3,5370000.0,5230325.1,5321693.3,6.1658801
1745452800000,5324567.2,5329563.9,5207015.6,5313337.8,5.8539578
1745539200000,5314226.5,5415999.9,5250000.2,5352951.6,5.9659948
1745625600000,5358806.6,5383798.2,5320000.3,5350642.4,3.9482064
1745712000000,5357992.6,5380540.5,5300000.0,5306521.2,2.0050816
1745798400000,5306142.4,5398073.8,5250000.0,5369855.4,6.3526078
1745884800000,5369855.5,5387926.2,5262257.8,5299747.4,4.0687561
1745971200000,5299747.4,5338194.0,5215676.5,5267865.4,6.2005883
1746057600000,5269929.7,5444998.7,5263301.7,5385626.5,6.6666036
1746144000000,5393744.6,5464405.0,5376190.9,5411492.7,6.2736825
1746230400000,5409914.4,5415252.7,5360000.3,5365958.1,6.8949067
1746316800000,5366109.2,5392535.1,5275000.2,5280929.5,3.2474957
1746403200000,5280564.4,5315404.8,5229242.6,5288530.7,5.4715538
1746489600000,5290145.7,5380651.8,5210000.1,5380000.1,5.0309988
1746576000000,5380651.8,5429999.0,5320000.5,5375731.6,5.317459
1746662400000,5384909.1,5748384.2,5367422.8,5710961.8,10.8447576
1746748800000,5711802.3,5787028.5,5675153.6,5695266.1,7.1747176
1746835200000,5699090.1,5819999.9,5682957.6,5810128.1,4.0457451
1746921600000,5805903.0,5820000.0,5739967.0,5778994.6,4.3904468
1747008000000,5781280.8,5866162.0,5601913.8,5729373.0,8.9997665
1747094400000,5719238.3,5865711.3,5651429.1,5822221.8,4.5317625
1747180800000,5822154.0,5841105.8,5750000.0,5800822.9,4.4861303
1747267200000,5793972.2,5811458.5,5664501.1,5797479.7,4.5196644
1747353600000,5789062.1,5845000.0,5760577.0,5785248.8,2.8750493
1747440000000,5782049.6,5804999.9,5735723.1,5773438.0,2.3120011
1747526400000,5771399.1,5957065.8,5759174.5,5944730.5,4.4229931
1747612800000,5960000.0,5985000.0,5715574.6,5895121.9,5.3125867
1747699200000,5890000.3,5980440.3,5827515.8,5953129.3,6.0037739
1747785600000,5957796.7,6150855.7,5919095.1,6101744.2,9.9725604
1747872000000,6095189.6,6243877.4,6082755.1,6220956.5,7.0995863
1747958400000,6220956.5,6225000.0,5950000.0,5970761.7,7.4009081
1748044800000,5966029.7,6095520.1,5950000.0,6010270.7,2.4989212
1748131200000,6015597.2,6085000.0,5950088.5,6068357.2,2.8614628
1748217600000,6066925.1,6139364.5,6053840.9,6075686.3,4.4680518
1748304000000,6075686.3,6150050.0,5982000.0,6063201.0,4.7595159
1748390400000,6062633.7,6077899.9,5954372.1,6001407.2,3.9723352
1748476800000,6000407.2,6077500.0,5885243.8,5895747.3,5.3515793
1748563200000,5899702.2,5934190.1,5800008.8,5817990.5,4.7212534
1748649600000,5819004.5,5869999.9,5764809.0,5850000.1,4.5039137
1748736000000,5855267.3,5910000.0,5800170.3,5908014.2,2.5824029
1748822400000,5905331.6,5920000.0,5791344.4,5895921.5,3.5112054
1748908800000,5899000.0,5959999.8,5843476.7,5882748.5,3.9591443
1748995200000,5883107.1,5917950.0,5826644.7,5842927.0,3.5887233
1749081600000,5848375.6,5909207.2,5615097.6,5685258.3,6.9052461
1749168000000,5685258.3,5884693.5,5653380.2,5836885.3,4.1805205
1749254400000,5836885.3,5924286.3,5819184.0,5908193.4,3.234527
1749340800000,5900001.8,5948699.9,5875207.5,5897467.9,2.8950315
1749427200000,5904391.2,6150040.1,5878905.4,6140668.3,6.1671059
1749513600000,6140668.4,6155000.0,6052876.1,6139349.8,3.710924
1749600000000,6140259.3,6160000.0,6040514.5,6072658.2,3.778962
1749686400000,6075511.1,6084258.1,5902920.8,5915000.0,3.887534
1749772800000,5911600.0,5961321.7,5755641.1,5951233.6,5.9185104
1749859200000,5955000.0,5955047.0,5870000.0,5924219.5,2.0705007
1749945600000,5924219.5,5956000.0,5870701.8,5935651.1,1.5467962
1750032000000,5932598.1,6118432.4,5901097.1,6007404.0,4.6715551
1750118400000,6010964.0,6083907.8,5875000.6,5929274.2,5.6072891
1750204800000,5930478.8,6020529.4,5912228.7,5988260.7,4.9937211
1750291200000,5987319.6,6057229.1,5970000.6,6007311.1,2.3608954
1750377600000,6007372.4,6099785.9,5880000.0,5926396.8,4.4038487
1750464000000,5917000.3,5976691.8,5808006.1,5875714.1,4.3807124
1750550400000,5875714.1,5932666.5,5650000.0,5793974.0,8.2847684
1750636800000,5792738.2,6074267.6,5738576.7,6053810.6,7.9167263
1750723200000,6050186.7,6061645.8,5973323.3,6048576.8,5.241737
1750809600000,6048576.9,6156000.0,6028888.8,6108103.1,5.0654023
1750896000000,6105435.3,6149999.8,6065610.0,6068942.4,3.0472349
1750982400000,6071709.2,6108888.0,6045534.9,6083037.5,2.8548015
1751068800000,6084816.9,6109643.1,6056632.9,6095904.3,1.5472614
1751155200000,6089860.3,6150000.0,6080626.6,6141281.7,3.9229218
1751241600000,6148934.0,6159694.2,6016315.3,6033213.7,4.9091659
1751328000000,6033213.7,6047332.1,5926000.0,5940010.8,4.9885336
1751414400000,5948000.0,6150000.0,5923675.5,6100989.3,5.5358163
1751500800000,6102961.1,6195000.0,6090000.1,6159496.8,5.4057795
1751587200000,6163254.3,6170499.9,6061772.1,6107659.1,4.1052696
1751673600000,6108121.1,6139999.9,6100000.1,6135218.5,1.6504691
1751760000000,6135522.8,6190000.0,6111000.4,6157667.8,2.1696495
1751846400000,6157466.5,6184015.5,6079000.0,6119309.2,4.363981
1751932800000,6121448.6,6170000.0,6075000.1,6140639.8,3.4514717
1752019200000,6142837.0,6275000.0,6120600.5,6260187.5,6.0692596
1752105600000,6260187.5,6546889.1,6234567.2,6510766.2,18.8865741
1752192000000,6510766.2,6700000.0,6440756.5,6615171.5,7.8075465
1752278400000,6617008.4,6665999.9,6592995.1,6629113.6,2.6230584
1752364800000,6628255.4,6747251.1,6620000.3,6721827.8,3.115955
1752451200000,6729679.8,6966313.5,6715502.7,6783317.7,7.8754931
1752537600000,6781893.4,6791355.1,6566992.0,6657025.6,7.5004573
1752624000000,6665470.5,6815879.5,6640000.0,6733465.8,5.2942645
1752710400000,6734562.8,6880000.0,6690000.0,6788230.1,5.0445264
1752796800000,6794297.0,6894325.0,6681685.3,6731012.1,6.3153286
1752883200000,6731015.0,6776267.7,6711264.7,6748294.5,2.0614574
1752969600000,6743000.0,6780000.0,6665088.0,6697230.4,3.1940173
1753056000000,6697230.4,6842315.8,6660000.1,6714076.8,3.5507861
1753142400000,6710400.2,6850000.0,6647872.2,6832408.5,4.502867
1753228800000,6829855.1,6845452.2,6693648.8,6764424.4,3.0888815
1753315200000,6764424.4,6790000.0,6661923.6,6730393.7,2.8495868
1753401600000,6734108.4,6740943.3,6550051.1,6710000.0,4.5836659
1753488000000,6709999.9,6765700.4,6687137.8,6743067.5,2.1779968
1753574400000,6748832.2,6838419.2,6736463.8,6809011.8,2.0560841
1753660800000,6809011.8,6839999.8,6720284.0,6758193.9,3.1767816
1753747200000,6752904.7,6840732.7,6730096.4,6768825.4,3.1304599
1753833600000,6770531.0,6856947.6,6690000.0,6801655.4,3.8293418
1753920000000,6806091.6,6910000.0,6721087.5,6741981.5,4.0915576
1754006400000,6741981.5,6792539.2,6526181.3,6567194.9,6.7629595
1754092800000,6555761.6,6619163.2,6499110.0,6518095.6,3.8568769
1754179200000,6515106.7,6649412.7,6492925.2,6620353.9,2.8963725
1754265600000,6620777.8,6655958.3,6550932.1,6616924.5,3.8860011
1754352000000,6616924.5,6633803.8,6477777.7,6545583.8,3.3989959
1754438400000,6545669.8,6648344.1,6496629.8,6595005.3,3.1881901
1754524800000,6594300.4,6699999.7,6554450.3,6669629.3,3.7197958
1754611200000,6675571.8,6687202.4,6600000.0,6641872.0,2.7207896
1754697600000,6643065.9,6715508.3,6616744.3,6630200.0,2.258803
1754784000000,6630200.0,6788999.9,6621768.9,6776117.8,3.5567387
1754870400000,6780919.7,6968144.0,6760000.0,6789287.5,6.7357141
1754956800000,6785399.4,6844868.0,6760992.6,6826247.1,4.1972753
1755043200000,6830127.6,6998922.3,6771593.4,6980000.6,5.6682978
1755129600000,6980000.7,7037280.0,6704154.6,6767336.8,8.8361825
1755216000000,6763209.7,6838011.9,6680726.2,6695694.1,5.0616749
1755302400000,6693102.9,6732162.1,6680000.0,6693394.5,2.1151589
1755388800000,6698100.3,6774999.2,6680000.0,6710899.8,2.1061383
1755475200000,6709957.3,6740403.4,6555442.4,6639805.3,4.9656438
1755561600000,6638539.0,6672033.4,6454543.9,6478160.8,5.832397
1755648000000,6469041.2,6557255.7,6431000.1,6535029.9,4.9729712
1755734400000,6529069.3,6551248.8,6420000.0,6446067.4,2.7508477
1755820800000,6450505.7,6648101.6,6368842.3,6612897.6,5.2544799
1755907200000,6614775.1,6628000.0,6501156.0,6540626.0,2.5164783
1755993600000,6540626.0,6565908.6,6303865.2,6473058.4,2.9542723
1756080000000,6479815.9,6489200.0,6255000.0,6311593.1,6.6615247
1756166400000,6308208.3,6423607.6,6233188.0,6400931.6,5.0332478
1756252800000,6400000.0,6462292.5,6340000.0,6365790.0,3.0149416
1756339200000,6365043.7,6500000.0,6348033.9,6421195.1,4.5450226
1756425600000,6415088.1,6429706.8,6164428.9,6202312.8,4.3400356
1756512000000,6202312.8,6248811.4,6160164.0,6234265.0,2.7260415
1756598400000,6241692.7,6278586.2,6190022.3,6202691.9,2.6102976
1756684800000,6202882.0,6308899.7,6160164.0,6260897.0,3.2500303
1756771200000,6255146.4,6397000.0,6220000.0,6370816.1,4.6801534
1756857600000,6369654.1,6466701.7,6350255.9,6410383.0,2.5398532
1756944000000,6416649.2,6432157.4,6250000.3,6340833.6,3.6304651
1757030400000,6328889.0,6459999.7,6291824.0,6303331.2,2.9611619
1757116800000,6303420.1,6330696.1,6270428.6,6284669.8,1.8690073
1757203200000,6281106.7,6346234.5,6275000.3,6313942.3,1.6597493
1757289600000,6312786.0,6419324.0,6286251.6,6357721.1,3.0308859
1757376000000,6362644.8,6437731.8,6311605.4,6341692.0,3.9677013
1757462400000,6339712.6,6545039.5,6312000.0,6504071.1,4.2111338
1757548800000,6499991.7,6594700.0,6475199.0,6590329.8,3.8515494
1757635200000,6590329.8,6655000.0,6561174.8,6606186.0,3.7163335
1757721600000,6603734.6,6631721.0,6590000.0,6626437.3,2.079476
1757808000000,6630000.0,6649995.9,6590000.0,6590000.1,3.1520688
1757894400000,6590000.0,6680000.0,6540066.5,6590401.1,3.7657726
1757980800000,6595106.4,6654999.8,6545845.5,6646269.8,3.7952189
1758067200000,6637795.6,6675000.0,6535482.5,6603710.2,6.0248385
1758153600000,6607669.9,6739715.9,6582153.0,6675027.7,4.2370446
1758240000000,6671531.9,6700483.5,6600000.0,6628241.8,2.6431184
1758326400000,6623521.7,6650843.6,6611500.0,6628133.5,1.9911364
1758412800000,6631246.0,6639447.0,6573509.3,6590867.6,2.0804598
1758499200000,6591916.1,6604784.3,6404109.0,6441988.6,7.082073
1758585600000,6444241.9,6497944.0,6380389.3,6425023.1,3.5805857
1758672000000,6425104.9,6549751.0,6390000.0,6508743.8,3.1001795
1758758400000,6513975.8,6532388.7,6330088.1,6350451.3,5.7228665
1758844800000,6349779.5,6431335.0,6327641.6,6385587.1,6.2780774
1758931200000,6389019.0,6410077.0,6362376.4,6403368.0,1.8633523
1759017600000,6396055.1,6536969.9,6369293.2,6525484.0,2.0289086
1759104000000,6525253.9,6650000.0,6480637.0,6633156.6,4.0277963
1759190400000,6629316.7,6667205.2,6563181.8,6626896.2,4.8501594
1759276800000,6628039.6,6860400.0,6624468.5,6860249.2,5.050726
1759363200000,6860400.0,6999999.0,6848751.3,6963683.1,5.5471486
1759449600000,6977536.5,7174999.9,6910937.1,7078576.3,7.1403671
1759536000000,7078576.3,7118426.4,7045108.0,7112246.3,3.2698041
1759622400000,7113463.0,7294116.1,7096535.8,7172751.5,7.995427
1759708800000,7167128.8,7326986.8,7144649.4,7240858.5,4.470232
1759795200000,7247204.1,7273477.5,7036729.0,7075000.0,5.0438016
1759881600000,7076550.1,7219999.9,7050500.0,7175092.0,3.0286518
1759968000000,7177573.3,7219514.1,6989276.6,7093541.1,3.8497725
1760054400000,7098423.8,7159500.0,6200000.0,6727213.7,11.195532
1760140800000,6741757.0,6787024.1,6452558.6,6511811.8,5.1698473
1760227200000,6510251.3,6776457.8,6450000.0,6725559.2,4.6534934
1760313600000,6729141.7,6774253.5,6650945.3,6719246.9,4.6011411
1760400000000,6718370.6,6740822.1,6442166.0,6607073.2,6.3998957
1760486400000,6604242.3,6626236.6,6425294.7,6450340.4,4.8591318
1760572800000,6451650.4,6520000.0,6265000.0,6305151.9,7.2154583
1760659200000,6302444.4,6374999.9,6058586.6,6212423.4,8.2721477
1760745600000,6212473.1,6272135.1,6200723.1,6254126.1,2.4924865
1760832000000,6255494.3,6399009.8,6200606.8,6353487.2,2.6699777
1760918400000,6353487.1,6521423.4,6273196.8,6453452.4,3.9916792
1761004800000,6453452.4,6647288.4,6275924.8,6331840.3,6.0059469
1761091200000,6327000.0,6396724.0,6270000.0,6328481.7,4.0205527
1761177600000,6322840.0,6532332.9,6313723.2,6464311.8,4.7509819
1761264000000,6463088.4,6561798.5,6434357.5,6514999.9,4.278133
1761350400000,6510000.1,6585000.0,6490990.9,6574120.4,2.7034537
1761436800000,6572518.6,6790000.0,6545702.6,6739670.1,5.1682468
1761523200000,6739541.1,6850648.9,6700000.0,6715676.0,5.8307397
1761609600000,6716041.5,6870000.0,6641571.2,6693229.0,4.7442104
1761696000000,6693229.0,6700068.1,6452000.0,6497045.6,4.8395814
1761782400000,6500724.6,6603791.3,6305000.0,6421582.0,7.7090925
1761868800000,6421977.9,6564708.7,6413813.8,6454263.3,4.2794197
1761955200000,6456217.6,6517202.8,6450100.1,6481346.8,1.8278088
1762041600000,6481559.3,6557926.5,6450000.1,6503892.6,1.9537228
1762128000000,6508899.4,6520710.9,6227829.1,6289599.6,6.2390856
1762214400000,6289599.6,6333478.7,5825752.8,5981593.3,11.8570828
1762300800000,5986431.3,6157773.3,5830911.9,6123162.3,6.0898521
1762387200000,6120833.9,6146795.9,5922252.7,5984260.0,4.5670172
1762473600000,5975592.5,6149999.9,5880000.0,6108283.2,3.4235256
1762560000000,6108283.3,6108283.3,6008888.8,6055337.9,2.2933805
1762646400000,6051397.0,6239167.5,6008888.8,6195568.0,2.1163225
1762732800000,6191384.0,6312838.9,6171863.6,6251354.1,4.0648056
1762819200000,6251361.8,6338888.8,6055157.1,6085022.1,3.6517705
1762905600000,6089099.9,6234999.9,5980000.0,6018611.8,3.0212297
1762992000000,6024759.2,6159563.3,5801000.0,5915220.5,5.7247255
1763078400000,5910216.0,5911928.3,5577212.4,5597757.1,8.7934008
1763164800000,5612654.7,5736469.2,5611394.7,5667119.3,2.9602875
1763251200000,5666482.2,5730587.9,5515014.6,5599417.2,3.6927583
1763337600000,5589331.8,5689109.2,5399418.2,5452512.0,6.8339333
1763424000000,5455179.5,5530100.4,5286696.0,5478547.9,10.6918946
1763510400000,5478547.7,5483663.5,5237999.0,5406213.6,6.0465227
1763596800000,5402146.3,5500483.3,5100000.0,5127611.3,6.6905474
1763683200000,5127611.2,5175617.9,4770000.0,5025165.5,14.4538202
1763769600000,5026011.5,5048750.4,4938486.0,5010619.9,4.0683356
1763856000000,5016788.6,5220501.8,5010229.9,5142991.5,4.8021884
1763942400000,5147565.6,5261062.0,5038218.7,5211174.9,5.2037954
1764028800000,5209062.1,5221455.5,5075000.1,5147837.2,5.8714499
1764115200000,5147837.2,5338902.7,5096000.1,5324889.3,7.7699635
1764201600000,5327469.5,5416860.0,5305981.3,5373391.7,3.7645899
1764288000000,5370484.6,5469108.8,5307539.4,5350983.0,4.7745669
1764374400000,5350983.0,5373063.7,5301611.7,5345352.2,3.8441784
1764460800000,5347165.1,5409409.8,5310190.4,5317574.7,2.6081727
1764547200000,5319814.4,5340210.0,4892695.2,5063071.2,6.5856691
1764633600000,5062911.2,5410000.0,5041228.7,5337950.0,3.3025184
1764720000000,5334307.8,5551000.0,5328776.2,5507894.2,8.7004981
1764806400000,5508745.1,5568519.6,5373994.5,5449173.6,5.3876996
1764892800000,5449173.6,5478240.8,5206000.0,5274765.7,8.0466056
1764979200000,5274765.7,5332835.5,5260000.0,5277351.7,1.2942077
1765065600000,5279553.3,5415242.2,5115909.3,5348095.7,8.9044982
1765152000000,5347620.8,5468836.0,5296438.2,5350129.3,7.9445707
1765238400000,5354422.6,5596865.4,5269309.7,5501469.0,11.9049469
1765324800000,5501469.0,5587758.1,5423023.6,5441999.5,3.1514586
1765411200000,5442000.0,5526330.2,5270975.3,5459046.8,11.5957482
1765497600000,5463373.3,5485743.9,5265121.0,5349340.6,4.8689702
1765584000000,5350326.0,5374302.5,5316554.7,5350394.2,1.5073509
1765670400000,5352000.0,5361335.0,5198996.0,5227267.2,8.958235
1765756800000,5226025.2,5334822.2,5035800.8,5108611.8,10.3099956
1765843200000,5107681.5,5177754.9,5005650.0,5161906.0,14.0643692
1765929600000,5159559.5,5305599.9,5011551.8,5068898.8,15.6968562
1766016000000,5068708.8,5243876.6,4920856.9,5016557.4,7.1655558
1766102400000,5016404.9,5248088.2,4996802.8,5174255.5,6.6136823
1766188800000,5177654.6,5199999.9,5168355.5,5196220.3,1.0254789
